ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,ABRIL,QUA,TERRA FIRME,BELEM,OUTROS,,,07:00:00
2019,FEVEREIRO,SEX,GUAMA,BELEM,VIA PUBLICA,,,22:40:00
2019,ABRIL,TER,AGULHA,ICOARACI,VIA PUBLICA,,,08:00:00
2019,ABRIL,QUA,BENGUI,BELEM,TRANSPORTE,,,16:00:00
2019,ABRIL,QUA,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,18:00:00
2019,ABRIL,QUA,JURUNAS,BELEM,VIA PUBLICA,,,14:30:00
2019,ABRIL,QUA,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,,,05:30:00
2019,ABRIL,SEG,GUAMA,BELEM,VIA PUBLICA,,,23:00:00
2019,ABRIL,SEG,TERRA FIRME,BELEM,VIA PUBLICA,,,21:00:00
2019,ABRIL,SEG,MANGUEIRAO,BELEM,VIA PUBLICA,,,19:30:00
2019,ABRIL,SAB,AGULHA,ICOARACI,HOSPITAL,,,21:30:00
2019,ABRIL,SEX,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,20:05:00
2019,MAIO,TER,MARCO,BELEM,VIA PUBLICA,,,13:40:00
2019,ABRIL,QUI,BENGUI,BELEM,VIA PUBLICA,,,19:00:00
2019,MAIO,QUA,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,,,03:30:00
2019,MAIO,TER,GUAMA,BELEM,VIA PUBLICA,,,15:00:00
2019,MAIO,SEX,UMARIZAL,BELEM,LOJA ,,,10:00:00
2019,MAIO,SEG,TAPANA,ICOARACI,VIA PUBLICA,,,09:00:00
2019,MARCO,QUI,SAO BRAS,BELEM,VIA PUBLICA,,,08:30:00
2019,MAIO,QUA,MARCO,BELEM,VIA PUBLICA,,,23:00:00
2019,MAIO,TER,MARACANGALHA,BELEM,TRANSPORTE,,,17:00:00
2019,MAIO,QUA,GUAMA,BELEM,VIA PUBLICA,,,17:30:00
2019,MAIO,DOM,PEDREIRA,BELEM,VIA PUBLICA,,,18:50:00
2019,JUNHO,QUA,CURIO-UTINGA,BELEM,VIA PUBLICA,,,14:00:00
2019,SETEMBRO,SEG,PARACURI,ICOARACI,VIA PUBLICA,,,08:00:00
